courseCode,title,cycle,section,credits,session,grading,teacher,language,grade,numReviews
ENV-420,Bio-engineering for rivers and natural systems,master,SIE,2,Summer,Written,Adam,FR,0.0,0
ENV-406,Biomineralization: from nature to application,master,SIE,4,Winter,During the semester,"Adams, Meibom",EN,0.0,0
ENV-466,Contracts and professional responsability,master,SIE,3,Summer,During the semester,Dubey,FR,0.0,0
ENV-547,Design of SIG,master,SIE,4,Winter,Oral,Soutter,FR,0.0,0
ENV-471,Environmental economics,master,SIE,4,Summer,During the semester,Thalmann,EN,0.0,0
ENV-444,Exploratory data analysis in environmental health,master,SIE,4,Winter,Oral,"Guessous, Joost",EN,0.0,0
ENV-426,Fluvial biogeosciences,master,SIE,4,Winter,Written,"Battin, Peter",EN,0.0,0
ENV-523,Hydrogeophysics,master,SIE,3,Summer,During the semester,Holliger,EN,0.0,0
ENV-524,Hydrological risks and structures,master,SIE,3,Winter,During the semester,Ancey,FR,0.0,0
ENV-540,Image processing for Earth observation,master,SIE,4,Winter,During the semester,Tuia,EN,0.0,0
ENV-460,Land management and ground law ,master,SIE,3,Winter,Written,,FR,0.0,0
ENV-425,Limnology,master,SIE,5,Summer,Oral,Tofield-Pasche,EN,0.0,0
ENV-521,Multivariate statistics with R in environment,master,SIE,4,Winter,Oral,,EN,0.0,0
ENV-468,Occupational and environmental health,master,SIE,3,Winter,Oral,Vernez,FR,0.0,0
ENV-525,Physics and hydrology of snow,master,SIE,4,Winter,Written,"Gaume, Huwald, Lehning",EN,0.0,0
ENV-443,Spatial decision support systems,master,SIE,3,Summer,Oral,Golay,EN,0.0,0
ENV-469,Systems of environmental management,master,SIE,2,Winter,During the semester,Baracchini,FR,0.0,0
ENV-417,Urban hydrology,master,SIE,4,Summer,During the semester,Rossi,FR,0.0,0
PHYS-599(b),Master project in Physics,master,PH,30,Winter/Summer,Oral,Profs divers,FR/EN,0.0,0
PHYS-597,Specialisation semester,master,PH,30,Winter/Summer,During the semester,Profs divers,FR/EN,0.0,0
EE-597,Engineering internship credited with master project,master,EL,0,Winter/Summer,Term paper,Profs divers,FR,0.0,0
EE-599,Master project in Electrical and Electronic Engineering,master,EL,30,Winter/Summer,Oral,Profs divers,FR/EN,0.0,0
EE-411,Fundamentals of inference and learning,master,EL,4,Winter,During the semester,Krzakala,EN,0.0,0
EE-580,Introduction to the design of space mechanisms,master,EL,2,Summer,Oral,Feusier,EN,0.0,0
EE-566,Adaptation and Learning,master,EL,4,Summer,Written,Sayed,EN,0.0,0
EE-598,Advanced lab in electrical engineering,master,EL,4,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-543,Advanced wireless receivers,master,EL,3,Summer,During the semester,Burg,EN,0.0,0
EE-518,Analog circuits for biochip,master,EL,3,Summer,Written,"Carrara, Schmid, Skrivervik Favre",EN,0.0,0
EE-548,Audio engineering,master,EL,3,Winter,Written,Lissek,EN,0.0,0
EE-519,Bioelectronics and biomedical microelectronics,master,EL,3,Winter,Written,Schmid,EN,0.0,0
MICRO-560,BioMEMS,master,MT,2,Winter,Oral,Renaud,EN,0.0,0
MICRO-561,Biomicroscopy I,master,SV,3,Winter,Written,Seitz,EN,0.0,0
MICRO-562,Biomicroscopy II,master,SV,4,Summer,During the semester,"Altug, Seitz",EN,0.0,0
EE-517,Bio-nano-chip design,master,EL,3,Winter,Written,Carrara,EN,0.0,0
MICRO-723,Deep Learning for Optical Imaging,master,EDPO,2,Summer,During the semester,"Borhani, Psaltis",EN,0.0,0
MICRO-514,Flexible bioelectronics,master,MT,4,Winter,During the semester,Lacour,EN,0.0,0
BIOENG-448,Fundamentals of neuroengineering,master,SV,4,Summer,Written,"Micera, Shokur",EN,0.0,0
EE-550,Image and video processing,master,EL,6,Winter,Oral,Ebrahimi,EN,0.0,0
MICRO-421,Imaging optics,master,MT,3,Summer,Oral,Psaltis,EN,0.0,0
EE-532,Integrated circuits technology,master,EL,2,Winter,Written,,EN,0.0,0
EE-582,Lessons learned from the space exploration,master,EL,2,Summer,During the semester,Toussaint,EN,0.0,0
MICRO-461,Low-power radio design for IoT,master,MT,3,Summer,Written,Enz,EN,0.0,0
EE-552,Media security,master,EL,6,Summer,Written,Ebrahimi,EN,0.0,0
EE-445,"Microwaves,  the basics of wireless communications",master,EL,4,Winter,During the semester,Skrivervik Favre,EN,0.0,0
EE-477,Multivariable control and coordination systems,master,EL,4,Winter,Written,Gillet,EN,0.0,0
ME-427,Networked control systems,master,GM,3,Winter,Written,Ferrari Trecate,EN,0.0,0
EE-452,Network machine learning,master,EL,4,Summer,During the semester,"Frossard, Thanou",EN,0.0,0
MICRO-423,Optics laboratories I,master,MT,3,Summer,During the semester,"Psaltis, Pu",EN,0.0,0
MGT-483,Optimal decision making,master,MTE,4,Summer,Written,Kuhn,EN,0.0,0
MICRO-504,Photonic micro- and nanosystems,master,MT,2,Summer,Oral,,EN,0.0,0
EE-440,Photonic systems and technology,master,EL,4,Summer,Written,Brès,EN,0.0,0
EE-491,Project in electrical engineering,master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-589,Project in space technology,master,EL,12,Winter/Summer,During the semester,Profs divers,FR,0.0,0
MICRO-470,Scaling laws & simulations in micro & nanosystems,master,MT,4,Winter,Oral,"Quack, Renaud, Shea",EN,0.0,0
MICRO-420,Selected topics in advanced optics,master,MT,3,Winter,Oral,Martin,EN,0.0,0
EE-567,Semiconductor devices II,master,EL,4,Summer,Written,"Ionescu, Kis",EN,0.0,0
MICRO-513,Signal processing for functional brain imaging,master,MT,3,Summer,Written,Van De Ville,EN,0.0,0
EE-594,Smart sensors for IoT,master,EL,3,Winter,Written,"Enz, Ionescu",EN,0.0,0
EE-583,Spacecraft avionics architectures,master,EL,2,Summer,Written,Storni,EN,0.0,0
EE-584,Spacecraft design and system engineering,master,EL,4,Winter,Oral,Foing,EN,0.0,0
EE-585,Space mission design and operations,master,EL,2,Summer,Oral,Nicollier,EN,0.0,0
ENG-510,Space propulsion,master,EL,3,Summer,Oral,Jäger,EN,0.0,0
EE-555,Systems and architectures for signal processing,master,EL,2,Winter,Oral,Mattavelli,EN,0.0,0
EE-493,Transdisciplinary project,master,EL,4,Summer,During the semester,Profs divers,EN,0.0,0
EE-575,Wave propagation along transmission lines,master,EL,2,Winter,During the semester,Rachidi-Haeri,EN,0.0,0
EE-596(a),Engineering internship,master,EL,30,Winter/Summer,During the semester,Profs divers,FR,0.0,0
MGT-555,Innovation & entrepreneurship in engineering,master,MTE,10,Winter,During the semester,"Michaud, Weber",EN,0.0,0
EE-490(a),Lab in acoustics,master,EL,4,Winter,During the semester,Lissek,EN,0.0,0
EE-490(c),Lab in electrical energy systems,master,EL,4,Winter,During the semester,Dujic,EN,0.0,0
EE-490(e),Lab in microwaves,master,EL,4,Winter,During the semester,Skrivervik Favre,EN,0.0,0
EE-490(i),Lab in nanoelectronics,master,EL,4,Winter,During the semester,Kis,EN,0.0,0
EE-490(f),Lab in signal and image processing,master,EL,4,Summer,During the semester,Thiran,EN,0.0,0
EE-490(g),Lab on app development for tablets and smartphones,master,EL,4,Winter,During the semester,Atienza Alonso,EN,0.0,0
EE-492(c),Project in bioelectronics,master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-492(e),Project in data science and systems,master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-492(b),Project in electronic devices,master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-492(d),Project in internet of things,master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-492(a),Project in microelectronics,master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-492(f),"Project in signal,  image,  video and communication",master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-492(h),Project in smart grids technologies,master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
EE-492(g),Project in wireless and photonics C&S,master,EL,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
MICRO-597,Engineering internship credited with master project,master,MT,0,Winter/Summer,Term paper,Profs divers,FR,0.0,0
MICRO-599,Master project in Microengineering,master,MT,30,Winter/Summer,Oral,Profs divers,FR/EN,0.0,0
MICRO-498,Microengineering project I,master,MT,10,Winter/Summer,During the semester,Profs divers,FR,0.0,0
MICRO-406,Products design & systems engineering,master,MT,10,Winter,During the semester,"Bellouard, Charbon",EN,0.0,0
MICRO-534,Advanced MEMS & microsystems,master,MT,3,Summer,Oral,Briand,EN,0.0,0
MICRO-451,Applied and industrial robotics,master,MT,2,Summer,Written,Bouri,EN,0.0,0
ME-413,Introduction to additive manufacturing,master,GM,3,Winter,Written,"Boillat, Brugger, Moser",EN,0.0,0
MICRO-426,Laser fundamentals and applications for engineers,master,MT,3,Summer,Oral,Moser,EN,0.0,0
MICRO-448,Manufacturing systems and supply chain dynamics,master,MT,3,Summer,Oral,"Filliger, Gallay",EN,0.0,0
MICRO-431,Materials and technology of microfabrication,master,MT,3,Winter,Oral,"Gijs, Lehnert",EN,0.0,0
MICRO-457,Materials processing with intelligent systems,master,MT,3,Winter,Oral,"Hoffmann, Wasmer",EN,0.0,0
MICRO-428,Metrology,master,MT,3,Summer,Oral,"Bruschini, Charbon, Fantner",EN,0.0,0
MICRO-530,Nanotechnology,master,MT,3,Summer,Oral,"Boero, Brugger",EN,0.0,0
MICRO-413,Advanced additive manufacturing technologies,master,MT,3,Summer,Oral,"Brugger, Moser",EN,0.0,0
MICRO-502,Aerial robotics,master,MT,3,Summer,Written,Floreano,EN,0.0,0
MICRO-440,Assembly techniques ,master,MT,3,Summer,Oral,Chautems,FR,0.0,0
MICRO-452,Basics of mobile robotics,master,MT,4,Winter,Written,Mondada,EN,0.0,0
BIOENG-445,Biomedical optics,master,SV,3,Winter,Oral,Wagnières,EN,0.0,0
CS-432,Computational motor control,master,SV,4,Summer,Written,Ijspeert,EN,0.0,0
MICRO-443,Conceptual design of products and systems,master,MT,2,Summer,Oral,Kejik,FR,0.0,0
ME-498,Continuous improvement of manufacturing systems,master,GM,4,Summer,During the semester,Kaboli,EN,0.0,0
MICRO-515,Evolutionary robotics,master,MT,3,Summer,Written,Floreano,EN,0.0,0
BIO-443,Fundamentals of biophotonics,master,SV,3,Summer,During the semester,Radenovic,EN,0.0,0
ME-416,Fundamentals of computer aided manufacturing,master,GM,5,Winter,During the semester,Kyritsis,EN,0.0,0
MICRO-553,Haptic human robot interfaces,master,MT,3,Summer,Oral,Bouri,EN,0.0,0
MICRO-520,Laser microprocessing,master,MT,2,Summer,Oral,Hoffmann,EN,0.0,0
MICRO-507,Legged robots,master,MT,4,Winter,During the semester,Ijspeert,EN,0.0,0
MICRO-501,MEMS practicals I,master,MT,2,Winter,During the semester,"Bertsch, Boero, Brugger, Renaud",EN,0.0,0
MICRO-503,MEMS practicals II,master,MT,2,Summer,During the semester,"Bertsch, Boero, Brugger, Renaud",EN,0.0,0
MICRO-429,Metrology practicals,master,MT,2,Summer,During the semester,"Bruschini, Charbon, Fantner",EN,0.0,0
ME-426,Micro/Nanomechanical devices,master,GM,4,Winter,Oral,Villanueva Torrijo,EN,0.0,0
MICRO-499,Microengineering project II,master,MT,10,Winter/Summer,During the semester,Profs divers,FR,0.0,0
PHYS-501,Nonlinear Optics,master,MT,3,Winter,Written,Roke,EN,0.0,0
MICRO-424,Optics laboratories II,master,MT,3,Winter,During the semester,"Psaltis, Pu",EN,0.0,0
MICRO-505,Organic and printed electronics,master,MT,2,Summer,Oral,"Briand, Marjanovic, Subramanian",EN,0.0,0
MICRO-435,Quantum and nanocomputing,master,MT,6,Winter,Oral,"Charbon, Graziano",EN,0.0,0
BIO-597,Master project in Life Sciences Engineering,master,SV,30,Winter/Summer,Oral,Profs divers,EN,0.0,0
MGT-484,Applied probability & stochastic processes,master,MTE,4,Winter,Written,Sutter,EN,0.0,0
ME-484,Numerical methods in biomechanics,master,GM,3,Summer,Written,Terrier,EN,0.0,0
BIO-449,Understanding statistics and experimental design,master,SV,4,Winter,Written,Herzog,EN,0.0,0
BIOENG-444,Advanced bioengineering methods laboratory,master,SV,4,Summer,During the semester,"Fantner, Guiducci, Radenovic",EN,0.0,0
BIOENG-404,Analysis and modelling of locomotion,master,SV,4,Summer,During the semester,"Aminian, Courtine, Ijspeert",EN,0.0,0
BIO-410,Bioimage informatics,master,SV,4,Summer,During the semester,"Sage, Seitz",EN,0.0,0
BIOENG-460,Biomaterials and tissue engineering,master,SV,4,Summer,Written,"Ghezzi, Tang",EN,0.0,0
ME-481,Biomechanics of the cardiovascular system,master,GM,3,Summer,Written,Stergiopulos,EN,0.0,0
ME-482,Biomechanics of the musculoskeletal system,master,GM,5,Summer,During the semester,Pioletti,EN,0.0,0
BIO-471,Cancer biology I,master,SV,5,Winter,During the semester,"Lingner, Oricchio",EN,0.0,0
BIO-472,Cancer biology II,master,SV,5,Summer,During the semester,Hülsken,EN,0.0,0
BIOENG-455,Computational cell biology,master,SV,4,Winter,During the semester,Shillcock,EN,0.0,0
BIOENG-456,Controlling behavior in animals and robots,master,SV,4,Summer,During the semester,Ramdya,EN,0.0,0
CH-412,Frontiers in chemical biology,master,CGC,3,Summer,Written,"Aye, Ferreira De Sousa Correia",EN,0.0,0
BIO-463,Genomics and bioinformatics,master,SV,4,Summer,During the semester,Rougemont,EN,0.0,0
BIO-510,IGEM,master,SV,12,Winter,During the semester,McCabe,EN,0.0,0
BIO-511,IGEM lab,master,SV,6,Winter/Summer,During the semester,McCabe,EN,0.0,0
BIO-479,Immunology - advances and therapeutic implications,master,SV,5,Winter,Written,,EN,0.0,0
BIO-477,Infection biology,master,SV,5,Summer,Written,Blokesch,EN,0.0,0
BIOENG-450,In silico neuroscience,master,SV,4,Summer,Written,"Romani, Schürmann",EN,0.0,0
BIO-504,Lab immersion academic,master,SV,22,Winter/Summer,During the semester,Profs divers,EN,0.0,0
BIO-501,Lab immersion I,master,SV,8,Winter/Summer,During the semester,Profs divers,EN,0.0,0
BIO-502(a),Lab immersion II,master,SV,8,Winter/Summer,During the semester,Profs divers,EN,0.0,0
BIO-503,Lab immersion III,master,SV,12,Winter/Summer,During the semester,Profs divers,EN,0.0,0
BIO-506,Lab immersion in industry,master,SV,22,Winter/Summer,During the semester,Profs divers,EN,0.0,0
ME-480,Mechanobiology: how mechanics regulate life,master,GM,3,Winter,During the semester,"Persat, Sakar",EN,0.0,0
BIOENG-518,Methods: from disease models to therapy,master,SV,4,Summer,Written,"Chrast, Knott, Pojer, Schneider, Seitz, Sordet-Dessimoz, Turcatti, Warot",EN,0.0,0
BIOENG-519,Methods: omics in biomedical research,master,SV,4,Winter,During the semester,"Chrast, Garcia, Iseli, Mangeat, Pavlou, Pojer",EN,0.0,0
ME-436,Micro/Nano robotics,master,GM,3,Summer,During the semester,Sakar,EN,0.0,0
BIO-450,Molecular endocrinology,master,SV,4,Winter,During the semester,Brisken,EN,0.0,0
MSE-477,Nanomaterials,master,MX,3,Winter,During the semester,Tileli,EN,0.0,0
BIOENG-457,Neuroengineering of vision,master,SV,4,Winter,Written,"Ghezzi, Palanker",EN,0.0,0
BIO-483,Neuroscience: behavior and cognition,master,SV,5,Summer,Written,"Blanke, Herzog, Sandi Perez",EN,0.0,0
BIO-482,Neuroscience: cellular and circuit mechanisms,master,SV,5,Winter,During the semester,"Crochet, Petersen",EN,0.0,0
BIO-480,Neuroscience: from molecular mechanisms to disease,master,SV,5,Winter,Written,"Gräff, Lashuel, Schneider",EN,0.0,0
BIO-441,Nutrition: from molecules to health,master,SV,4,Summer,During the semester,"Descombes, Hager, Lê Bur, Rezzi, Wiederkehr",EN,0.0,0
BIO-478,Pharmacology and pharmacokinetics,master,SV,2,Summer,Written,"Firsov, Kellenberger",EN,0.0,0
BIOENG-486,Sensorimotor neuroprosthetics,master,SV,4,Winter,During the semester,"Courtine, Micera",EN,0.0,0
BIOENG-420,Single cell biology,master,SV,4,Summer,During the semester,"D'Angelo, Deplancke",EN,0.0,0
BIO-447,Stem cell biology and technology,master,SV,3,Winter,Written,"Lütolf, Radtke, Suter",EN,0.0,0
BIOENG-596,Industry internship,master,SV,8,Winter/Summer,During the semester,Profs divers,FR,0.0,0
BIO-467,Scientific literature analysis in bioengineering,master,SV,5,Winter,During the semester,"Cao, Merten, Tang",EN,0.0,0
BIO-468,Scientific literature analysis in computational molecular biology,master,SV,5,Winter,During the semester,"Barth, Dal Peraro",EN,0.0,0
BIOENG-451,Scientific literature analysis in neuroscience,master,SV,5,Winter,During the semester,"McCabe, Sandi Perez",EN,0.0,0
BIO-464,Scientific project design in cell and developmental biology,master,SV,5,Winter,During the semester,"Gönczy, Oates",EN,0.0,0
BIO-494,Scientific project design in drug discovery,master,SV,5,Winter,During the semester,Auwerx,EN,0.0,0
BIO-493,Scientific project design in integrative neurosciences,master,SV,5,Winter,During the semester,"Petersen, Schürmann",EN,0.0,0
BIO-487,Scientific project design in translational neurosciences,master,SV,5,Winter,During the semester,"Gräff, Le Coutre",EN,0.0,0
BIO-488,Scientific project design in translational oncology,master,SV,5,Winter,During the semester,"De Palma, Radtke",EN,0.0,0
BIO-490,Entrepreneurship in life sciences,master,SV,4,Winter,During the semester,Merten,EN,0.0,0
MGT-411,Innovation management,master,MTE,4,Summer,During the semester,Peters,EN,0.0,0
BIO-455,Introduction to law and ethics,master,SV,4,Winter,Oral,"Barazzetti, Marks Sultan",FR,0.0,0
DH-490,Engineering internship,master,DH,30,Winter/Summer,During the semester,Profs divers,FR,0.0,0
DH-499,Master project in digital humanities,master,DH,30,Winter/Summer,Oral,Profs divers,FR/EN,0.0,0
DH-500,Computational Social Media ,master,DH,4,Summer,During the semester,Gatica-Perez,EN,0.0,0
DH-405,Foundations of digital humanities,master,DH,6,Winter,During the semester,Kaplan,EN,0.0,0
DH-406,Machine learning for DH,master,DH,4,Winter,Written,Salzmann,EN,0.0,0
DH-404,Cultural data sculpting,master,DH,5,Summer,During the semester,Kenderdine,EN,0.0,0
DH-411,Design research for digital innovation,master,DH,5,Winter,During the semester,Henchoz,EN,0.0,0
DH-401,Digital musicology,master,DH,5,Summer,During the semester,Rohrmeier,EN,0.0,0
DH-412,History and the digital,master,DH,5,Summer,During the semester,Baudry,EN,0.0,0
CH-599,Master project in Molecular & Biological Chemistry,master,CGC,30,Winter/Summer,Oral,Profs divers,FR/EN,0.0,0
CH-416,Chemical biology of cell imaging,master,CGC,3,Winter,Oral,Rivera Fuentes,EN,0.0,0
CH-419,Protein mass spectrometry and proteomics,master,CGC,2,Summer,Written,Dayon,EN,0.0,0
CH-411,Cellular signalling,master,CGC,2,Summer,Written,Hovius,EN,0.0,0
CH-422,Catalyst design for synthesis,master,CGC,2,Winter,Written,Hu,EN,0.0,0
CH-431,Physical and computational organic chemistry,master,CGC,2,Summer,Oral,Corminboeuf,EN,0.0,0
CH-432,Structure and reactivity,master,CGC,3,Winter,Oral,Cramer,EN,0.0,0
CH-438,Total synthesis of natural products,master,CGC,3,Winter,Written,Zhu,EN,0.0,0
CH-417,Optical methods in chemistry,master,CGC,3,Winter,Written,Bostedt,EN,0.0,0
CH-442,Photochemistry I,master,CGC,2,Winter,Oral,Moser,EN,0.0,0
CH-426,Artificial photosynthesis,master,CGC,2,Winter,Oral,Zakeeruddin,EN,0.0,0
CH-435,Catalytic asymmetric reactions in organic chemistry,master,CGC,3,Summer,Oral,Waser,EN,0.0,0
CH-427,Chemistry of f elements,master,CGC,2,Summer,Written,Mazzanti,EN,0.0,0
CH-443,Photochemistry II,master,CGC,2,Summer,Oral,Moser,EN,0.0,0
